наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;Размер
Джемпер для мальчика BONITO;"Состав: хлопок 100%; Цвет: полоска, ультрамарин; Ткань: селаник.";336,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/BON1192;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1192-330x330.jpg;"98;104;110;116;122"
Брюки для мальчика;"Состав: хлопок 100%; Цвет: серый, 23 Sport; Ткань: интерлок.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL (рост 98): длина- 56см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 63см, ширина по бёдрам- 34см, шаг- 45см;  размер 3XL (рост 116): длина- 71см, ширина по бёдрам- 35см, шаг- 49см.";105,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0835;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0835-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 116)"
Брюки для мальчика;"Состав: хлопок 100%; Цвет: т.синий, 23 Sport; Ткань: интерлок.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL (рост 98): длина- 56см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 63см, ширина по бёдрам- 34см, шаг- 45см;  размер 3XL (рост 116): длина- 71см, ширина по бёдрам- 35см, шаг- 49см.";105,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0834;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0834-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 116)"
Брюки для мальчика;"Состав: хлопок 100%; Цвет: синий, 23 Sport; Ткань: интерлок.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL (рост 98): длина- 56см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 63см, ширина по бёдрам- 34см, шаг- 45см;  размер 3XL (рост 116): длина- 71см, ширина по бёдрам- 35см, шаг- 49см.";105,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0833;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0833-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 116)"
Брюки для мальчика;"Состав: хлопок 100%; Цвет: черный, 23 Sport; Ткань: интерлок.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL (рост 98): длина- 56см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 63см, ширина по бёдрам- 34см, шаг- 45см;  размер 3XL (рост 116): длина- 71см, ширина по бёдрам- 35см, шаг- 49см.";105,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0832;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0832-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 116)"
Колготки для мальчика Ланю-9913;"Состав: хлопок 95%, эластан 5%.; Цвет: микс, мальчик; Cостав: хлопок 95%, эластан 5%. Маломерят на 2 размера.";60,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/K0039;http://vasilek-omsk.ru/image/cache/data/Kolgotki/K0019-330x330.jpg;"92-98;98-104;104-116;116-128;140-152"
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: серый; Ткань: тринитка.";256,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0471;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0471-330x330.jpg;"40 (рост 122);42 (рост 128);44 (рост 134)"
Водолазка кашемировая 5-8;"Состав: хлопок 100%; Цвет: чёрный/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 5: длина по спинке- 33см, ширина- 24см, рукав- 33см;  размер 6: длина по спинке- 36см, ширина- 26см, рукав- 35см;  размер 7: длина по спинке- 38см, ширина- 27см, рукав- 37см;  размер 8: длина по спинке- 39см, ширина- 28см, рукав- 38см.";108,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0829;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0829-330x330.jpg;"5;6;7;8"
Водолазка кашемировая 5-8;"Состав: хлопок 100%; Цвет: зелёный/чёрный/серый/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 5: длина по спинке- 33см, ширина- 24см, рукав- 33см;  размер 6: длина по спинке- 36см, ширина- 26см, рукав- 35см;  размер 7: длина по спинке- 38см, ширина- 27см, рукав- 37см;  размер 8: длина по спинке- 39см, ширина- 28см, рукав- 38см.";108,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0827;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0827-330x330.jpg;"5;6;7;8"
Водолазка кашемировая 5-8;"Состав: хлопок 100%; Цвет: серый/белый/чёрный/голуб; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 5: длина по спинке- 33см, ширина- 24см, рукав- 33см;  размер 6: длина по спинке- 36см, ширина- 26см, рукав- 35см;  размер 7: длина по спинке- 38см, ширина- 27см, рукав- 37см;  размер 8: длина по спинке- 39см, ширина- 28см, рукав- 38см.";108,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0825;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0825-330x330.jpg;"5;6;7;8"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: бордо/серый/белый/голубой; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0822;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0822-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: зелёный/серый/бел/чёрный; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0820;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0820-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: чёрный/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0819;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0819-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: серый/чёрн/голуб/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0817;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0817-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: бордо/синий/чёрн/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0816;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0816-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: т.синий/красный/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0814;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0814-330x330.jpg;"1;2;3;4"
Комплект для мальчика 3-7 LIFE kids;"Состав: хлопок 100%; Цвет: микс, полоска; Ткань: кулирка.";95,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0811;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0811-330x330.jpg;"3;4;5;6;7"
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: т.синий, GUCCI; Ткань: тринитка.";256,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0470;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0470-330x330.jpg;"38 (рост 116);40 (рост 122);42 (рост 128);44 (рост 134);46 (рост 140)"
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: индиго, GUCCI; Ткань: тринитка.";256,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0469;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0469-330x330.jpg;"38 (рост 116);40 (рост 122);42 (рост 128);44 (рост 134);46 (рост 140)"
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: т.серый, GUCCI; Ткань: тринитка.";256,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0468;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0468-330x330.jpg;"38 (рост 116);40 (рост 122);42 (рост 128);44 (рост 134);46 (рост 140)"
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: чёрный, GUCCI; Ткань: тринитка.";256,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0467;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0467-330x330.jpg;"38 (рост 116);40 (рост 122);42 (рост 128);44 (рост 134);46 (рост 140)"
Брюки для мальчика;"Состав: хлопок 100%; Цвет: белый/коричневый; Состав: кулирка.  Точные замеры данной модели: рост 110: длина- 68см, ширина по бёдрам- 47см; рост 122: длина- 77см, ширина по бёдрам- 48см.";160,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0810;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0810-330x330.jpg;"110;122"
Брюки для мальчика;"Состав: хлопок 100%; Цвет: белый/серый; Состав: кулирка.  Точные замеры данной модели: рост 110: длина- 68см, ширина по бёдрам- 47см; рост 122: длина- 77см, ширина по бёдрам- 48см.";160,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0809;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0809-330x330.jpg;"110;122"
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: изумрудный, смурфик; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0070;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0070-330x330.jpg;7
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: изумрудный, смурфик; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0069;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0069-330x330.jpg;"5;7;8"
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: голубой, смурфик; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0068;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0068-330x330.jpg;"5;6;7;8"
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: изумрудный, Ну,погоди!; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0063;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0063-330x330.jpg;"5;6;7;8"
Пижама для девочки 5-8 Asadik;"Состав: хлопок 100%; Цвет: какао, Ну,погоди!; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/devochki-odezhda/AS0062;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0062-330x330.jpg;"5;6;7;8"
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: голубой, Ну,погоди!; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0061;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0061-330x330.jpg;"5;6;7;8"
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: синий, Ну,погоди!; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0060;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0060-330x330.jpg;7
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: изумрудный, Ну,погоди!; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0058;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0058-330x330.jpg;"5;6;7;8"
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: голубой, тигр; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0055;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0055-330x330.jpg;"5;6;7;8"
Пижама для мальчика 5-8 Asadik;"Состав: хлопок 100%; Цвет: изумрудный, тигр; Ткань: футер с начесом. Маломерят.";235,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/AS0054;http://vasilek-omsk.ru/image/cache/data/UZ/ASADIK/AS0054-330x330.jpg;"5;6;7;8"
Бриджи джинсовые Турция;"Состав: хлопок 100%; Цвет: джинс; Ткань: джинса. Ремень в комплекте.";298,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/TR0432;http://vasilek-omsk.ru/image/cache/data/Turki/TR0432-330x330.jpg;"5;6;7;8"
Колготки для мальчика Kaerdan 9901;"Состав: бамбук 100%; Цвет: микс, мальчик; Cостав: бамбук 100%. Маломерят.";60,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/K0032;http://vasilek-omsk.ru/image/cache/data/Kolgotki/K0032-330x330.jpg;"92-104;104-116;116-128;128-140;140-152;152-164"
Пижама для мальчика 3-7 BONITO;"Состав: хлопок 100%; Цвет: серый, акула; Ткань: интерлок.";294,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/BON1166;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1166-330x330.jpg;"3;4;5;6;7"
Пижама для мальчика 3-7 BONITO;"Состав: хлопок 100%; Цвет: коричневый, медведь; Ткань: интерлок.";294,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/BON1165;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1165-330x330.jpg;"3;4;5;6;7"
Пижама для мальчика 3-7 BONITO;"Состав: хлопок 100%; Цвет: серый, медведи; Ткань: интерлок.";294,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/BON1164;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1164-330x330.jpg;"3;4;5;6;7"
Пижама для мальчика 3-7 BONITO;"Состав: хлопок 100%; Цвет: васильковый, медведь; Ткань: интерлок.";294,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/BON1163;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1163-330x330.jpg;"3;4;5;6;7"
Пижама для мальчика 3-7 BONITO;"Состав: хлопок 100%; Цвет: зеленый, енот; Ткань: интерлок.";294,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/BON1162;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1162-330x330.jpg;"3;4;5;6;7"
Джинсы для мальчика;"Состав: хлопок 100%; Цвет: синий, леопард; Ткань: джинс средней плотности.  Точные замеры данной модели:  размер 24 (рост 104): длина- 65см, бедра- 37см;  размер 26 (рост 110): длина- 71см, бедра- 39см;  размер 28 (рост 116): длина- 77см, бедра- 41см;  размер 30 (рост 122): длина- 83см, бедра- 43см.";355,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0452;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0452-330x330.jpg;24 (рост 104)
Костюм для мальчика Fashion;"Состав: хлопок 80%, п/э 20%; Цвет: т.синий, Fashion; Ткань: двунитка.  Замеры данной модели:  размер 42 (рост 128): длина брюк- 75, длина кофты- 49, ширина- 37, рукав- 48см;  размер 44 (рост 134): длина брюк- 84, длина кофты- 52, ширина- 38, рукав- 51см;  размер 46 (рост 140): длина брюк- 88, длина кофты- 55, ширина- 39, рукав- 54см;  размер 48 (рост 146): длина брюк- 91, длина кофты- 56, ширина- 41, рукав- 57см;  размер 50 (рост 152): длина брюк- 94, длина кофты- 59, ширина- 42, рукав- 59см.";699,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0442;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0442-330x330.jpg;"42 (рост 128);44 (рост 134);46 (рост 140);48 (рост 146);50 (рост 152)"
Костюм для мальчика Fashion;"Состав: хлопок 80%, п/э 20%; Цвет: т.серый, Fashion; Ткань: двунитка.  Замеры данной модели:  размер 42 (рост 128): длина брюк- 75, длина кофты- 49, ширина- 37, рукав- 48см;  размер 44 (рост 134): длина брюк- 84, длина кофты- 52, ширина- 38, рукав- 51см;  размер 46 (рост 140): длина брюк- 88, длина кофты- 55, ширина- 39, рукав- 54см;  размер 48 (рост 146): длина брюк- 91, длина кофты- 56, ширина- 41, рукав- 57см;  размер 50 (рост 152): длина брюк- 94, длина кофты- 59, ширина- 42, рукав- 59см.";699,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0441;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0441-330x330.jpg;"42 (рост 128);44 (рост 134);46 (рост 140);48 (рост 146);50 (рост 152)"
Костюм для мальчика Fashion;"Состав: хлопок 80%, п/э 20%; Цвет: кобальт, Fashion; Ткань: двунитка.  Замеры данной модели:  размер 42 (рост 128): длина брюк- 75, длина кофты- 49, ширина- 37, рукав- 48см;  размер 44 (рост 134): длина брюк- 84, длина кофты- 52, ширина- 38, рукав- 51см;  размер 46 (рост 140): длина брюк- 88, длина кофты- 55, ширина- 39, рукав- 54см;  размер 48 (рост 146): длина брюк- 91, длина кофты- 56, ширина- 41, рукав- 57см;  размер 50 (рост 152): длина брюк- 94, длина кофты- 59, ширина- 42, рукав- 59см.";699,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0440;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0440-330x330.jpg;"42 (рост 128);44 (рост 134);46 (рост 140);48 (рост 146);50 (рост 152)"
Костюм для мальчика Classic;"Состав: хлопок 80%, п/э 20%; Цвет: т.синий,Classic; Ткань: двунитка.  Замеры данной модели:  размер 42 (рост 128): длина брюк- 75, длина кофты- 49, ширина- 37, рукав- 48см;  размер 44 (рост 134): длина брюк- 84, длина кофты- 52, ширина- 38, рукав- 51см;  размер 46 (рост 140): длина брюк- 88, длина кофты- 55, ширина- 39, рукав- 54см;  размер 48 (рост 146): длина брюк- 91, длина кофты- 56, ширина- 41, рукав- 57см;  размер 50 (рост 152): длина брюк- 94, длина кофты- 59, ширина- 42, рукав- 59см.";699,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0439;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0439-330x330.jpg;"42 (рост 128);44 (рост 134);46 (рост 140);48 (рост 146);50 (рост 152)"
Костюм для мальчика Classic;"Состав: хлопок 80%, п/э 20%; Цвет: т.серый,Classic; Ткань: двунитка.  Замеры данной модели:  размер 42 (рост 128): длина брюк- 75, длина кофты- 49, ширина- 37, рукав- 48см;  размер 44 (рост 134): длина брюк- 84, длина кофты- 52, ширина- 38, рукав- 51см;  размер 46 (рост 140): длина брюк- 88, длина кофты- 55, ширина- 39, рукав- 54см;  размер 48 (рост 146): длина брюк- 91, длина кофты- 56, ширина- 41, рукав- 57см;  размер 50 (рост 152): длина брюк- 94, длина кофты- 59, ширина- 42, рукав- 59см.";699,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0438;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0438-330x330.jpg;"42 (рост 128);44 (рост 134);46 (рост 140);48 (рост 146);50 (рост 152)"
Костюм для мальчика Classic;"Состав: хлопок 80%, п/э 20%; Цвет: кобальт,Classic; Ткань: двунитка.  Замеры данной модели:  размер 42 (рост 128): длина брюк- 75, длина кофты- 49, ширина- 37, рукав- 48см;  размер 44 (рост 134): длина брюк- 84, длина кофты- 52, ширина- 38, рукав- 51см;  размер 46 (рост 140): длина брюк- 88, длина кофты- 55, ширина- 39, рукав- 54см;  размер 48 (рост 146): длина брюк- 91, длина кофты- 56, ширина- 41, рукав- 57см;  размер 50 (рост 152): длина брюк- 94, длина кофты- 59, ширина- 42, рукав- 59см.";699,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0437;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0437-330x330.jpg;"42 (рост 128);44 (рост 134);46 (рост 140);48 (рост 146);50 (рост 152)"
Рубашка для мальчика;"Состав: хлопок 80%, ПЭ 20%; Цвет: белый; Ткань: батист.";298,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0432;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0432-330x330.jpg;"34;36;38;40;42"
Рубашка для мальчика;"Состав: полиэстер 100%; Цвет: белый; Ткань: поплин.";265,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0433;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0433-330x330.jpg;"30 (рост122);31 (рост 128);32 (рост 134);33 (рост 140);34 (рост 146);35 (рост 152);36 (рост 158);37 (рост 164)"
Рубашка для мальчика;"Состав: хлопок 100%; Цвет: белый; Ткань: ситец.";320,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/KZ0020;http://vasilek-omsk.ru/image/cache/data/KZ/rubash/KZ0020-330x330.jpg;"30 (рост122);31 (рост 128)"
